Leaf,Variable,Variable_level,Coverage_number,Classification,Coverage_rate,Probability_Readmission
1513,SRG_Desc,51 Plastic and Reconstructive Surgery,21,2,0.000124432,0.571428571
1513,Age,79,21,2,0.000124432,0.571428571
1513,Age,89,21,2,0.000124432,0.571428571
1513,Age,99,21,2,0.000124432,0.571428571
1513,Age,36,21,2,0.000124432,0.571428571
1513,Age,3,21,2,0.000124432,0.571428571
1513,Age,81,21,2,0.000124432,0.571428571
1513,Age,95,21,2,0.000124432,0.571428571
1513,Age,37,21,2,0.000124432,0.571428571
1513,Age,72,21,2,0.000124432,0.571428571
1513,Age,80,21,2,0.000124432,0.571428571
1513,Age,92,21,2,0.000124432,0.571428571
1513,LOS,2,21,2,0.000124432,0.571428571
1513,LOS,5,21,2,0.000124432,0.571428571
1513,LOS,4,21,2,0.000124432,0.571428571
1513,LOS,3,21,2,0.000124432,0.571428571
1513,LOS,7,21,2,0.000124432,0.571428571
1513,LOS,8,21,2,0.000124432,0.571428571
1513,LOS,13,21,2,0.000124432,0.571428571
1513,HadPPH,Y,21,2,0.000124432,0.571428571
1513,Facility_ID,N218,21,2,0.000124432,0.571428571
1513,Facility_ID,R209,21,2,0.000124432,0.571428571
1513,Facility_ID,L212,21,2,0.000124432,0.571428571
1513,Facility_ID,M213,21,2,0.000124432,0.571428571
1513,Facility_ID,R218,21,2,0.000124432,0.571428571
1513,Facility_ID,M203,21,2,0.000124432,0.571428571
1513,Facility_ID,M210,21,2,0.000124432,0.571428571
1513,Facility_ID,R207,21,2,0.000124432,0.571428571
1514,SRG_Desc,48 ENT & Head and Neck,18,1,0.000106656,0.444444444
1514,SRG_Desc,74 Unqualified Neonate,18,1,0.000106656,0.444444444
1514,SRG_Desc,51 Plastic and Reconstructive Surgery,18,1,0.000106656,0.444444444
1514,SRG_Desc,41 Breast Surgery,18,1,0.000106656,0.444444444
1514,SRG_Desc,50 Ophthalmology,18,1,0.000106656,0.444444444
1514,SRG_Desc,71 Gynaecology,18,1,0.000106656,0.444444444
1514,SRG_Desc,16 Diagnostic GI Endoscopy,18,1,0.000106656,0.444444444
1514,Age,71,18,1,0.000106656,0.444444444
1514,Age,84,18,1,0.000106656,0.444444444
1514,Age,79,18,1,0.000106656,0.444444444
1514,Age,81,18,1,0.000106656,0.444444444
1514,Age,80,18,1,0.000106656,0.444444444
1514,Age,3,18,1,0.000106656,0.444444444
1514,Age,78,18,1,0.000106656,0.444444444
1514,LOS,7,18,1,0.000106656,0.444444444
1514,LOS,4,18,1,0.000106656,0.444444444
1514,LOS,2,18,1,0.000106656,0.444444444
1514,LOS,3,18,1,0.000106656,0.444444444
1514,LOS,5,18,1,0.000106656,0.444444444
1514,LOS,8,18,1,0.000106656,0.444444444
1514,LOS,13,18,1,0.000106656,0.444444444
1514,HadPPH,Y,18,1,0.000106656,0.444444444
1514,Facility_ID,R221,18,1,0.000106656,0.444444444
1514,Facility_ID,R211,18,1,0.000106656,0.444444444
1514,Facility_ID,R210,18,1,0.000106656,0.444444444
1514,Facility_ID,M208,18,1,0.000106656,0.444444444
1514,Facility_ID,M214,18,1,0.000106656,0.444444444
1514,Facility_ID,M206,18,1,0.000106656,0.444444444
1515,SRG_Desc,41 Breast Surgery,12,2,7.11E-05,1
1515,SRG_Desc,71 Gynaecology,12,2,7.11E-05,1
1515,SRG_Desc,50 Ophthalmology,12,2,7.11E-05,1
1515,SRG_Desc,48 ENT & Head and Neck,12,2,7.11E-05,1
1515,SRG_Desc,74 Unqualified Neonate,12,2,7.11E-05,1
1515,SRG_Desc,51 Plastic and Reconstructive Surgery,12,2,7.11E-05,1
1515,SRG_Desc,16 Diagnostic GI Endoscopy,12,2,7.11E-05,1
1515,Age,92,12,2,7.11E-05,1
1515,Age,59,12,2,7.11E-05,1
1515,Age,42,12,2,7.11E-05,1
1515,Age,37,12,2,7.11E-05,1
1515,Age,85,12,2,7.11E-05,1
1515,Age,69,12,2,7.11E-05,1
1515,Age,72,12,2,7.11E-05,1
1515,Age,55,12,2,7.11E-05,1
1515,Age,65,12,2,7.11E-05,1
1515,Age,90,12,2,7.11E-05,1
1515,Age,94,12,2,7.11E-05,1
1515,LOS,5,12,2,7.11E-05,1
1515,LOS,13,12,2,7.11E-05,1
1515,LOS,8,12,2,7.11E-05,1
1515,LOS,2,12,2,7.11E-05,1
1515,LOS,4,12,2,7.11E-05,1
1515,LOS,7,12,2,7.11E-05,1
1515,LOS,3,12,2,7.11E-05,1
1515,HadPPH,Y,12,2,7.11E-05,1
1515,Facility_ID,M214,12,2,7.11E-05,1
1515,Facility_ID,M206,12,2,7.11E-05,1
1515,Facility_ID,M208,12,2,7.11E-05,1
1515,Facility_ID,R210,12,2,7.11E-05,1
1515,Facility_ID,R211,12,2,7.11E-05,1
1515,Facility_ID,R221,12,2,7.11E-05,1
379,SRG_Desc,50 Ophthalmology,10,2,5.93E-05,1
379,SRG_Desc,51 Plastic and Reconstructive Surgery,10,2,5.93E-05,1
379,SRG_Desc,16 Diagnostic GI Endoscopy,10,2,5.93E-05,1
379,SRG_Desc,48 ENT & Head and Neck,10,2,5.93E-05,1
379,SRG_Desc,74 Unqualified Neonate,10,2,5.93E-05,1
379,SRG_Desc,71 Gynaecology,10,2,5.93E-05,1
379,SRG_Desc,41 Breast Surgery,10,2,5.93E-05,1
379,Age,81,10,2,5.93E-05,1
379,Age,84,10,2,5.93E-05,1
379,Age,80,10,2,5.93E-05,1
379,Age,99,10,2,5.93E-05,1
379,Age,87,10,2,5.93E-05,1
379,Age,79,10,2,5.93E-05,1
379,Age,72,10,2,5.93E-05,1
379,Age,92,10,2,5.93E-05,1
379,Age,69,10,2,5.93E-05,1
379,Age,95,10,2,5.93E-05,1
379,Age,94,10,2,5.93E-05,1
379,Age,78,10,2,5.93E-05,1
379,Age,96,10,2,5.93E-05,1
379,Age,71,10,2,5.93E-05,1
379,Age,59,10,2,5.93E-05,1
379,Age,85,10,2,5.93E-05,1
379,Age,89,10,2,5.93E-05,1
379,Age,65,10,2,5.93E-05,1
379,Age,55,10,2,5.93E-05,1
379,Age,36,10,2,5.93E-05,1
379,Age,90,10,2,5.93E-05,1
379,Age,3,10,2,5.93E-05,1
379,Age,41,10,2,5.93E-05,1
379,Age,37,10,2,5.93E-05,1
379,Age,42,10,2,5.93E-05,1
379,LOS,19,10,2,5.93E-05,1
379,LOS,10,10,2,5.93E-05,1
379,LOS,11,10,2,5.93E-05,1
379,LOS,9,10,2,5.93E-05,1
379,LOS,6,10,2,5.93E-05,1
379,HadPPH,Y,10,2,5.93E-05,1
379,Facility_ID,R202,10,2,5.93E-05,1
379,Facility_ID,R209,10,2,5.93E-05,1
379,Facility_ID,R211,10,2,5.93E-05,1
379,Facility_ID,R218,10,2,5.93E-05,1
379,Facility_ID,L212,10,2,5.93E-05,1
379,Facility_ID,R207,10,2,5.93E-05,1
379,Facility_ID,R208,10,2,5.93E-05,1
379,Facility_ID,R210,10,2,5.93E-05,1
379,Facility_ID,N213,10,2,5.93E-05,1
379,Facility_ID,R221,10,2,5.93E-05,1
379,Facility_ID,M214,10,2,5.93E-05,1
379,Facility_ID,M210,10,2,5.93E-05,1
379,Facility_ID,N218,10,2,5.93E-05,1
379,Facility_ID,M213,10,2,5.93E-05,1
379,Facility_ID,M203,10,2,5.93E-05,1
379,Facility_ID,M205,10,2,5.93E-05,1
379,Facility_ID,M206,10,2,5.93E-05,1
379,Facility_ID,M208,10,2,5.93E-05,1
1520,SRG_Desc,48 ENT & Head and Neck,51,1,0.000302192,0.215686275
1520,SRG_Desc,51 Plastic and Reconstructive Surgery,51,1,0.000302192,0.215686275
1520,SRG_Desc,50 Ophthalmology,51,1,0.000302192,0.215686275
1520,SRG_Desc,41 Breast Surgery,51,1,0.000302192,0.215686275
1520,Age,95,51,1,0.000302192,0.215686275
1520,Age,81,51,1,0.000302192,0.215686275
1520,Age,87,51,1,0.000302192,0.215686275
1520,Age,72,51,1,0.000302192,0.215686275
1520,Age,53,51,1,0.000302192,0.215686275
1520,Age,67,51,1,0.000302192,0.215686275
1520,Age,57,51,1,0.000302192,0.215686275
1520,Age,37,51,1,0.000302192,0.215686275
1520,Age,23,51,1,0.000302192,0.215686275
1520,Age,13,51,1,0.000302192,0.215686275
1520,Age,35,51,1,0.000302192,0.215686275
1520,Age,36,51,1,0.000302192,0.215686275
1520,LOS,4,51,1,0.000302192,0.215686275
1520,LOS,9,51,1,0.000302192,0.215686275
1520,LOS,7,51,1,0.000302192,0.215686275
1520,LOS,10,51,1,0.000302192,0.215686275
1520,LOS,8,51,1,0.000302192,0.215686275
1520,LOS,20,51,1,0.000302192,0.215686275
1520,LOS,2,51,1,0.000302192,0.215686275
1520,LOS,12,51,1,0.000302192,0.215686275
1520,LOS,3,51,1,0.000302192,0.215686275
1520,HadPPH,Y,51,1,0.000302192,0.215686275
1520,Facility_ID,R215,51,1,0.000302192,0.215686275
1520,Facility_ID,R206,51,1,0.000302192,0.215686275
1520,Facility_ID,N204,51,1,0.000302192,0.215686275
1520,Facility_ID,L226,51,1,0.000302192,0.215686275
1520,Facility_ID,M204,51,1,0.000302192,0.215686275
1520,Facility_ID,R219,51,1,0.000302192,0.215686275
1520,Facility_ID,M215,51,1,0.000302192,0.215686275
1520,Facility_ID,R216,51,1,0.000302192,0.215686275
1520,Facility_ID,R205,51,1,0.000302192,0.215686275
1520,Facility_ID,M207,51,1,0.000302192,0.215686275
1520,Facility_ID,M209,51,1,0.000302192,0.215686275
1521,SRG_Desc,41 Breast Surgery,133,2,0.000788069,0.556390977
1521,SRG_Desc,50 Ophthalmology,133,2,0.000788069,0.556390977
1521,SRG_Desc,48 ENT & Head and Neck,133,2,0.000788069,0.556390977
1521,SRG_Desc,51 Plastic and Reconstructive Surgery,133,2,0.000788069,0.556390977
1521,Age,68,133,2,0.000788069,0.556390977
1521,Age,83,133,2,0.000788069,0.556390977
1521,Age,1,133,2,0.000788069,0.556390977
1521,Age,39,133,2,0.000788069,0.556390977
1521,Age,79,133,2,0.000788069,0.556390977
1521,Age,45,133,2,0.000788069,0.556390977
1521,Age,41,133,2,0.000788069,0.556390977
1521,Age,12,133,2,0.000788069,0.556390977
1521,Age,20,133,2,0.000788069,0.556390977
1521,Age,80,133,2,0.000788069,0.556390977
1521,Age,74,133,2,0.000788069,0.556390977
1521,Age,5,133,2,0.000788069,0.556390977
1521,Age,90,133,2,0.000788069,0.556390977
1521,Age,71,133,2,0.000788069,0.556390977
1521,Age,3,133,2,0.000788069,0.556390977
1521,LOS,7,133,2,0.000788069,0.556390977
1521,LOS,10,133,2,0.000788069,0.556390977
1521,LOS,20,133,2,0.000788069,0.556390977
1521,LOS,2,133,2,0.000788069,0.556390977
1521,LOS,8,133,2,0.000788069,0.556390977
1521,LOS,9,133,2,0.000788069,0.556390977
1521,LOS,3,133,2,0.000788069,0.556390977
1521,LOS,12,133,2,0.000788069,0.556390977
1521,LOS,4,133,2,0.000788069,0.556390977
1521,HadPPH,Y,133,2,0.000788069,0.556390977
1521,Facility_ID,R215,133,2,0.000788069,0.556390977
1521,Facility_ID,M207,133,2,0.000788069,0.556390977
1521,Facility_ID,M209,133,2,0.000788069,0.556390977
1521,Facility_ID,R219,133,2,0.000788069,0.556390977
1521,Facility_ID,M204,133,2,0.000788069,0.556390977
1521,Facility_ID,R216,133,2,0.000788069,0.556390977
1521,Facility_ID,R206,133,2,0.000788069,0.556390977
1521,Facility_ID,L226,133,2,0.000788069,0.556390977
1521,Facility_ID,R205,133,2,0.000788069,0.556390977
1521,Facility_ID,N204,133,2,0.000788069,0.556390977
1521,Facility_ID,M215,133,2,0.000788069,0.556390977
1522,SRG_Desc,71 Gynaecology,31,1,0.000183685,0.290322581
1522,SRG_Desc,16 Diagnostic GI Endoscopy,31,1,0.000183685,0.290322581
1522,Age,71,31,1,0.000183685,0.290322581
1522,Age,68,31,1,0.000183685,0.290322581
1522,Age,90,31,1,0.000183685,0.290322581
1522,Age,74,31,1,0.000183685,0.290322581
1522,Age,80,31,1,0.000183685,0.290322581
1522,LOS,20,31,1,0.000183685,0.290322581
1522,LOS,12,31,1,0.000183685,0.290322581
1522,LOS,2,31,1,0.000183685,0.290322581
1522,LOS,7,31,1,0.000183685,0.290322581
1522,LOS,10,31,1,0.000183685,0.290322581
1522,LOS,4,31,1,0.000183685,0.290322581
1522,LOS,3,31,1,0.000183685,0.290322581
1522,LOS,8,31,1,0.000183685,0.290322581
1522,LOS,9,31,1,0.000183685,0.290322581
1522,HadPPH,Y,31,1,0.000183685,0.290322581
1522,Facility_ID,M204,31,1,0.000183685,0.290322581
1522,Facility_ID,R215,31,1,0.000183685,0.290322581
1522,Facility_ID,R219,31,1,0.000183685,0.290322581
1522,Facility_ID,N204,31,1,0.000183685,0.290322581
1522,Facility_ID,R205,31,1,0.000183685,0.290322581
1522,Facility_ID,L226,31,1,0.000183685,0.290322581
1522,Facility_ID,R206,31,1,0.000183685,0.290322581
1522,Facility_ID,R216,31,1,0.000183685,0.290322581
1522,Facility_ID,M209,31,1,0.000183685,0.290322581
1522,Facility_ID,M207,31,1,0.000183685,0.290322581
1522,Facility_ID,M215,31,1,0.000183685,0.290322581
1523,SRG_Desc,71 Gynaecology,80,2,0.000474026,0.775
1523,SRG_Desc,16 Diagnostic GI Endoscopy,80,2,0.000474026,0.775
1523,Age,72,80,2,0.000474026,0.775
1523,Age,37,80,2,0.000474026,0.775
1523,Age,67,80,2,0.000474026,0.775
1523,Age,23,80,2,0.000474026,0.775
1523,Age,13,80,2,0.000474026,0.775
1523,Age,35,80,2,0.000474026,0.775
1523,Age,36,80,2,0.000474026,0.775
1523,Age,20,80,2,0.000474026,0.775
1523,Age,41,80,2,0.000474026,0.775
1523,Age,83,80,2,0.000474026,0.775
1523,Age,87,80,2,0.000474026,0.775
1523,Age,45,80,2,0.000474026,0.775
1523,Age,57,80,2,0.000474026,0.775
1523,Age,79,80,2,0.000474026,0.775
1523,Age,53,80,2,0.000474026,0.775
1523,Age,39,80,2,0.000474026,0.775
1523,Age,81,80,2,0.000474026,0.775
1523,LOS,8,80,2,0.000474026,0.775
1523,LOS,10,80,2,0.000474026,0.775
1523,LOS,4,80,2,0.000474026,0.775
1523,LOS,3,80,2,0.000474026,0.775
1523,LOS,7,80,2,0.000474026,0.775
1523,LOS,9,80,2,0.000474026,0.775
1523,LOS,20,80,2,0.000474026,0.775
1523,LOS,2,80,2,0.000474026,0.775
1523,LOS,12,80,2,0.000474026,0.775
1523,HadPPH,Y,80,2,0.000474026,0.775
1523,Facility_ID,L226,80,2,0.000474026,0.775
1523,Facility_ID,M204,80,2,0.000474026,0.775
1523,Facility_ID,R206,80,2,0.000474026,0.775
1523,Facility_ID,R219,80,2,0.000474026,0.775
1523,Facility_ID,R215,80,2,0.000474026,0.775
1523,Facility_ID,M209,80,2,0.000474026,0.775
1523,Facility_ID,N204,80,2,0.000474026,0.775
1523,Facility_ID,R205,80,2,0.000474026,0.775
1523,Facility_ID,M215,80,2,0.000474026,0.775
1523,Facility_ID,M207,80,2,0.000474026,0.775
1523,Facility_ID,R216,80,2,0.000474026,0.775
381,SRG_Desc,48 ENT & Head and Neck,68,2,0.000402922,0.764705882
381,SRG_Desc,16 Diagnostic GI Endoscopy,68,2,0.000402922,0.764705882
381,SRG_Desc,51 Plastic and Reconstructive Surgery,68,2,0.000402922,0.764705882
381,SRG_Desc,50 Ophthalmology,68,2,0.000402922,0.764705882
381,SRG_Desc,41 Breast Surgery,68,2,0.000402922,0.764705882
381,SRG_Desc,74 Unqualified Neonate,68,2,0.000402922,0.764705882
381,SRG_Desc,71 Gynaecology,68,2,0.000402922,0.764705882
381,Age,74,68,2,0.000402922,0.764705882
381,Age,5,68,2,0.000402922,0.764705882
381,Age,12,68,2,0.000402922,0.764705882
381,Age,72,68,2,0.000402922,0.764705882
381,Age,13,68,2,0.000402922,0.764705882
381,Age,57,68,2,0.000402922,0.764705882
381,Age,23,68,2,0.000402922,0.764705882
381,Age,36,68,2,0.000402922,0.764705882
381,Age,81,68,2,0.000402922,0.764705882
381,Age,71,68,2,0.000402922,0.764705882
381,Age,68,68,2,0.000402922,0.764705882
381,Age,35,68,2,0.000402922,0.764705882
381,Age,79,68,2,0.000402922,0.764705882
381,Age,87,68,2,0.000402922,0.764705882
381,Age,80,68,2,0.000402922,0.764705882
381,Age,83,68,2,0.000402922,0.764705882
381,Age,45,68,2,0.000402922,0.764705882
381,Age,41,68,2,0.000402922,0.764705882
381,Age,90,68,2,0.000402922,0.764705882
381,Age,20,68,2,0.000402922,0.764705882
381,Age,39,68,2,0.000402922,0.764705882
381,Age,3,68,2,0.000402922,0.764705882
381,Age,95,68,2,0.000402922,0.764705882
381,Age,67,68,2,0.000402922,0.764705882
381,Age,1,68,2,0.000402922,0.764705882
381,Age,53,68,2,0.000402922,0.764705882
381,Age,37,68,2,0.000402922,0.764705882
381,LOS,6,68,2,0.000402922,0.764705882
381,LOS,14,68,2,0.000402922,0.764705882
381,LOS,11,68,2,0.000402922,0.764705882
381,LOS,21,68,2,0.000402922,0.764705882
381,LOS,13,68,2,0.000402922,0.764705882
381,LOS,15,68,2,0.000402922,0.764705882
381,LOS,5,68,2,0.000402922,0.764705882
381,LOS,27,68,2,0.000402922,0.764705882
381,LOS,19,68,2,0.000402922,0.764705882
381,LOS,24,68,2,0.000402922,0.764705882
381,LOS,63,68,2,0.000402922,0.764705882
381,LOS,30,68,2,0.000402922,0.764705882
381,HadPPH,Y,68,2,0.000402922,0.764705882
381,Facility_ID,R215,68,2,0.000402922,0.764705882
381,Facility_ID,R206,68,2,0.000402922,0.764705882
381,Facility_ID,R216,68,2,0.000402922,0.764705882
381,Facility_ID,R219,68,2,0.000402922,0.764705882
381,Facility_ID,M204,68,2,0.000402922,0.764705882
381,Facility_ID,N204,68,2,0.000402922,0.764705882
381,Facility_ID,L226,68,2,0.000402922,0.764705882
381,Facility_ID,M207,68,2,0.000402922,0.764705882
381,Facility_ID,M215,68,2,0.000402922,0.764705882
381,Facility_ID,R205,68,2,0.000402922,0.764705882
381,Facility_ID,M209,68,2,0.000402922,0.764705882
1528,SRG_Desc,16 Diagnostic GI Endoscopy,26,1,0.000154059,0.423076923
1528,SRG_Desc,41 Breast Surgery,26,1,0.000154059,0.423076923
1528,SRG_Desc,48 ENT & Head and Neck,26,1,0.000154059,0.423076923
1528,SRG_Desc,74 Unqualified Neonate,26,1,0.000154059,0.423076923
1528,SRG_Desc,50 Ophthalmology,26,1,0.000154059,0.423076923
1528,SRG_Desc,51 Plastic and Reconstructive Surgery,26,1,0.000154059,0.423076923
1528,SRG_Desc,71 Gynaecology,26,1,0.000154059,0.423076923
1528,Age,56,26,1,0.000154059,0.423076923
1528,Age,82,26,1,0.000154059,0.423076923
1528,Age,94,26,1,0.000154059,0.423076923
1528,Age,66,26,1,0.000154059,0.423076923
1528,Age,38,26,1,0.000154059,0.423076923
1528,Age,84,26,1,0.000154059,0.423076923
1528,Age,24,26,1,0.000154059,0.423076923
1528,Age,75,26,1,0.000154059,0.423076923
1528,Age,42,26,1,0.000154059,0.423076923
1528,Age,76,26,1,0.000154059,0.423076923
1528,Age,78,26,1,0.000154059,0.423076923
1528,Age,44,26,1,0.000154059,0.423076923
1528,Age,21,26,1,0.000154059,0.423076923
1528,Age,89,26,1,0.000154059,0.423076923
1528,Age,85,26,1,0.000154059,0.423076923
1528,Age,69,26,1,0.000154059,0.423076923
1528,Age,64,26,1,0.000154059,0.423076923
1528,Age,55,26,1,0.000154059,0.423076923
1528,Age,60,26,1,0.000154059,0.423076923
1528,LOS,36,26,1,0.000154059,0.423076923
1528,LOS,2,26,1,0.000154059,0.423076923
1528,LOS,12,26,1,0.000154059,0.423076923
1528,LOS,11,26,1,0.000154059,0.423076923
1528,LOS,6,26,1,0.000154059,0.423076923
1528,LOS,4,26,1,0.000154059,0.423076923
1528,LOS,27,26,1,0.000154059,0.423076923
1528,LOS,3,26,1,0.000154059,0.423076923
1528,LOS,19,26,1,0.000154059,0.423076923
1528,LOS,9,26,1,0.000154059,0.423076923
1528,HadPPH,Y,26,1,0.000154059,0.423076923
1528,Facility_ID,M209,26,1,0.000154059,0.423076923
1528,Facility_ID,M207,26,1,0.000154059,0.423076923
1528,Facility_ID,R206,26,1,0.000154059,0.423076923
1529,SRG_Desc,71 Gynaecology,168,2,0.000995455,0.69047619
1529,SRG_Desc,51 Plastic and Reconstructive Surgery,168,2,0.000995455,0.69047619
1529,SRG_Desc,74 Unqualified Neonate,168,2,0.000995455,0.69047619
1529,SRG_Desc,50 Ophthalmology,168,2,0.000995455,0.69047619
1529,SRG_Desc,16 Diagnostic GI Endoscopy,168,2,0.000995455,0.69047619
1529,SRG_Desc,41 Breast Surgery,168,2,0.000995455,0.69047619
1529,SRG_Desc,48 ENT & Head and Neck,168,2,0.000995455,0.69047619
1529,Age,60,168,2,0.000995455,0.69047619
1529,Age,64,168,2,0.000995455,0.69047619
1529,Age,55,168,2,0.000995455,0.69047619
1529,Age,56,168,2,0.000995455,0.69047619
1529,Age,24,168,2,0.000995455,0.69047619
1529,Age,38,168,2,0.000995455,0.69047619
1529,Age,89,168,2,0.000995455,0.69047619
1529,Age,75,168,2,0.000995455,0.69047619
1529,Age,42,168,2,0.000995455,0.69047619
1529,Age,69,168,2,0.000995455,0.69047619
1529,Age,21,168,2,0.000995455,0.69047619
1529,Age,94,168,2,0.000995455,0.69047619
1529,Age,76,168,2,0.000995455,0.69047619
1529,Age,66,168,2,0.000995455,0.69047619
1529,Age,44,168,2,0.000995455,0.69047619
1529,Age,78,168,2,0.000995455,0.69047619
1529,Age,85,168,2,0.000995455,0.69047619
1529,Age,82,168,2,0.000995455,0.69047619
1529,Age,84,168,2,0.000995455,0.69047619
1529,LOS,3,168,2,0.000995455,0.69047619
1529,LOS,11,168,2,0.000995455,0.69047619
1529,LOS,4,168,2,0.000995455,0.69047619
1529,LOS,9,168,2,0.000995455,0.69047619
1529,LOS,36,168,2,0.000995455,0.69047619
1529,LOS,27,168,2,0.000995455,0.69047619
1529,LOS,19,168,2,0.000995455,0.69047619
1529,LOS,2,168,2,0.000995455,0.69047619
1529,LOS,12,168,2,0.000995455,0.69047619
1529,LOS,6,168,2,0.000995455,0.69047619
1529,HadPPH,Y,168,2,0.000995455,0.69047619
1529,Facility_ID,R219,168,2,0.000995455,0.69047619
1529,Facility_ID,R216,168,2,0.000995455,0.69047619
1529,Facility_ID,R215,168,2,0.000995455,0.69047619
1529,Facility_ID,R205,168,2,0.000995455,0.69047619
1529,Facility_ID,N204,168,2,0.000995455,0.69047619
1529,Facility_ID,M215,168,2,0.000995455,0.69047619
1529,Facility_ID,L226,168,2,0.000995455,0.69047619
765,SRG_Desc,51 Plastic and Reconstructive Surgery,84,2,0.000497728,0.821428571
765,SRG_Desc,50 Ophthalmology,84,2,0.000497728,0.821428571
765,SRG_Desc,16 Diagnostic GI Endoscopy,84,2,0.000497728,0.821428571
765,SRG_Desc,71 Gynaecology,84,2,0.000497728,0.821428571
765,SRG_Desc,48 ENT & Head and Neck,84,2,0.000497728,0.821428571
765,SRG_Desc,41 Breast Surgery,84,2,0.000497728,0.821428571
765,SRG_Desc,74 Unqualified Neonate,84,2,0.000497728,0.821428571
765,Age,34,84,2,0.000497728,0.821428571
765,Age,28,84,2,0.000497728,0.821428571
765,Age,47,84,2,0.000497728,0.821428571
765,Age,54,84,2,0.000497728,0.821428571
765,Age,96,84,2,0.000497728,0.821428571
765,Age,99,84,2,0.000497728,0.821428571
765,Age,59,84,2,0.000497728,0.821428571
765,Age,86,84,2,0.000497728,0.821428571
765,Age,65,84,2,0.000497728,0.821428571
765,Age,88,84,2,0.000497728,0.821428571
765,Age,92,84,2,0.000497728,0.821428571
765,Age,73,84,2,0.000497728,0.821428571
765,LOS,27,84,2,0.000497728,0.821428571
765,LOS,36,84,2,0.000497728,0.821428571
765,LOS,19,84,2,0.000497728,0.821428571
765,LOS,4,84,2,0.000497728,0.821428571
765,LOS,3,84,2,0.000497728,0.821428571
765,LOS,12,84,2,0.000497728,0.821428571
765,LOS,2,84,2,0.000497728,0.821428571
765,LOS,11,84,2,0.000497728,0.821428571
765,LOS,9,84,2,0.000497728,0.821428571
765,LOS,6,84,2,0.000497728,0.821428571
765,HadPPH,Y,84,2,0.000497728,0.821428571
765,Facility_ID,M209,84,2,0.000497728,0.821428571
765,Facility_ID,M215,84,2,0.000497728,0.821428571
765,Facility_ID,R205,84,2,0.000497728,0.821428571
765,Facility_ID,N204,84,2,0.000497728,0.821428571
765,Facility_ID,R219,84,2,0.000497728,0.821428571
765,Facility_ID,R215,84,2,0.000497728,0.821428571
765,Facility_ID,R216,84,2,0.000497728,0.821428571
765,Facility_ID,R206,84,2,0.000497728,0.821428571
765,Facility_ID,L226,84,2,0.000497728,0.821428571
765,Facility_ID,M204,84,2,0.000497728,0.821428571
765,Facility_ID,M207,84,2,0.000497728,0.821428571
383,SRG_Desc,50 Ophthalmology,103,2,0.000610309,0.86407767
383,SRG_Desc,51 Plastic and Reconstructive Surgery,103,2,0.000610309,0.86407767
383,SRG_Desc,41 Breast Surgery,103,2,0.000610309,0.86407767
383,SRG_Desc,74 Unqualified Neonate,103,2,0.000610309,0.86407767
383,SRG_Desc,16 Diagnostic GI Endoscopy,103,2,0.000610309,0.86407767
383,SRG_Desc,48 ENT & Head and Neck,103,2,0.000610309,0.86407767
